Date	Plot	Plant	Water	Nitrogen	Length	Output_1	Output_2	Output_3	Output_4
25/07/2013	S45RRN	S	R	N	179	0.85	0.84	0.85	0.85
25/07/2013	S46LXN	S	X	N	178	0.86	0.87	0.85	0.84
25/07/2013	S46RXX	S	X	X	178	0.84	0.81	0.85	0.83
25/07/2013	S47LRN	S	R	N	179	0.84	0.86	0.84	0.83
25/07/2013	S47RRX	S	R	X	179	0.83	0.86	0.87	0.84
25/07/2013	S48LXX	S	X	X	180	0.86	0.85	0.83	0.83
25/07/2013	S48RXN	S	X	N	180	0.84	0.85	0.83	0.83
29/08/2013	S25LRX	S	R	X	179	0.83	0.84	0.84	0.81
29/08/2013	S25RRN	S	R	N	179	0.83	0.83	0.82	0.82
29/08/2013	S26LAX	S	A	X	179	0.84	0.84	0.82	0.83
29/08/2013	S26RAN	S	A	N	179	0.82	0.83	0.83	0.84
29/08/2013	S27LXN	S	X	N	179	0.84	0.82	0.83	0.83
29/08/2013	S27RXX	S	X	X	179	0.82	0.84	0.83	0.83
29/08/2013	S28LRN	S	R	N	180	0.81	0.85	0.84	0.82
29/08/2013	S28RRX	S	R	X	180	0.84	0.84	0.84	0.8
29/08/2013	S29LXN	S	X	N	181	0.83	0.83	0.84	0.84
29/08/2013	S29RXX	S	X	X	181	0.83	0.84	0.82	0.84
29/08/2013	S30LAX	S	A	X	181	0.85	0.84	0.83	0.83
29/08/2013	S30RAN	S	A	N	181	0.83	0.83	0.83	0.84
29/08/2013	S31LAN	S	A	N	179	0.82	0.86	0.82	0.83
29/08/2013	S31RAX	S	A	X	179	0.82	0.84	0.84	0.83
29/08/2013	S32LXN	S	X	N	180	0.83	0.83	0.83	0.82
29/08/2013	S32RXX	S	X	X	180	0.82	0.84	0.84	0.83
29/08/2013	S33LRX	S	R	X	181	0.84	0.82	0.82	0.82
29/08/2013	S33RRN	S	R	N	181	0.81	0.85	0.81	0.81
29/08/2013	S34LXN	S	X	N	179	0.86	0.82	0.83	0.82
29/08/2013	S34RXX	S	X	X	179	0.82	0.84	0.82	0.82
29/08/2013	S35LRX	S	R	X	179	0.82	0.82	0.83	0.82
29/08/2013	S35RRN	S	R	N	179	0.84	0.83	0.82	0.81
29/08/2013	S36LAX	S	A	X	179	0.83	0.86	0.84	0.83
29/08/2013	S36RAN	S	A	N	179	0.82	0.82	0.83	0.83
29/08/2013	S37LRN	S	R	N	179	0.83	0.81	0.83	0.82
29/08/2013	S37RRX	S	R	X	179	0.83	0.81	0.82	0.81
29/08/2013	S38LAX	S	A	X	172	0.83	0.82	0.86	0.84
29/08/2013	S38RAN	S	A	N	172	0.84	0.82	0.84	0.83
29/08/2013	S39LXN	S	X	N	178	0.84	0.83	0.83	0.83
29/08/2013	S39RXX	S	X	X	178	0.82	0.84	0.83	0.84
29/08/2013	S40LAX	S	A	X	178	0.84	0.82	0.83	0.83
29/08/2013	S40RAN	S	A	N	178	0.82	0.83	0.84	0.83
29/08/2013	S41LAN	S	A	N	179	0.84	0.85	0.83	0.84
29/08/2013	S41RAX	S	A	X	179	0.83	0.82	0.83	0.82
29/08/2013	S42LXX	S	X	X	180	0.83	0.82	0.84	0.84
29/08/2013	S42RXN	S	X	N	180	0.83	0.83	0.82	0.81
29/08/2013	S43LRX	S	R	X	179		0.84	0.82	0.82
29/08/2013	S43RRN	S	R	N	179	0.82	0.84	0.83	0.83
29/08/2013	S44LAN	S	A	N	179	0.83	0.84	0.82	0.83
29/08/2013	S44RAX	S	A	X	179	0.85	0.84	0.84	0.82
29/08/2013	S45LRX	S	R	X	179	0.83	0.84	0.81	0.8
29/08/2013	S45RRN	S	R	N	179	0.84	0.83	0.82	0.82
29/08/2013	S46LXN	S	X	N	178	0.83	0.84	0.83	0.83
29/08/2013	S46RXX	S	X	X	178	0.85	0.82	0.84	0.84
29/08/2013	S47LRN	S	R	N	179	0.82	0.84	0.83	0.82
29/08/2013	S47RRX	S	R	X	179	0.82	0.81	0.84	0.82
29/08/2013	S48LXX	S	X	X	180	0.82	0.83	0.84	0.83
29/08/2013	S48RXN	S	X	N	180	0.83	0.83	0.84	0.84
24/09/2013	S25LRX	S	R	X	179	0.82	0.82	0.83	0.81
24/09/2013	S25RRN	S	R	N	179	0.81	0.82	0.80	0.80
24/09/2013	S26LAX	S	A	X	179	0.81	0.82	0.80	0.80
24/09/2013	S26RAN	S	A	N	179	0.80	0.82	0.82	0.81
24/09/2013	S27LXN	S	X	N	179	0.79	0.80	0.81	0.80
24/09/2013	S27RXX	S	X	X	179	0.82	0.80	0.81	0.82
24/09/2013	S28LRN	S	R	N	180	0.79	0.81	0.79	0.81
24/09/2013	S28RRX	S	R	X	180	0.81	0.80	0.80	0.80
24/09/2013	S29LXN	S	X	N	181	0.82	0.80	0.79	0.80
24/09/2013	S29RXX	S	X	X	181	0.81	0.80	0.81	0.80
24/09/2013	S30LAX	S	A	X	181	0.80	0.83	0.82	0.79
24/09/2013	S30RAN	S	A	N	181	0.83	0.80	0.82	0.83
24/09/2013	S31LAN	S	A	N	179	0.81	0.82	0.81	0.80
24/09/2013	S31RAX	S	A	X	179	0.81	0.82	0.83	0.80
24/09/2013	S32LXN	S	X	N	180	0.82	0.84	0.82	0.82
24/09/2013	S32RXX	S	X	X	180	0.84	0.80	0.81	0.80
24/09/2013	S33LRX	S	R	X	181	0.80	0.80	0.80	0.81
24/09/2013	S33RRN	S	R	N	181	0.81	0.79	0.80	0.79
24/09/2013	S34LXN	S	X	N	179	0.81	0.81	0.81	0.80
24/09/2013	S34RXX	S	X	X	179	0.80	0.81	0.80	0.81
24/09/2013	S35LRX	S	R	X	179	0.83	0.83	0.82	0.83
24/09/2013	S35RRN	S	R	N	179	0.81	0.81	0.79	0.85
24/09/2013	S36LAX	S	A	X	179	0.83	0.82	0.81	0.83
24/09/2013	S36RAN	S	A	N	179	0.80	0.83	0.82	0.82
24/09/2013	S37LRN	S	R	N	179	0.80	0.81	0.80	0.80
24/09/2013	S37RRX	S	R	X	179	0.80	0.81	0.80	0.84
24/09/2013	S38LAX	S	A	X	172	0.83	0.84	0.83	0.81
24/09/2013	S38RAN	S	A	N	172	0.80	0.82	0.83	0.81
24/09/2013	S39LXN	S	X	N	178	0.80	0.82	0.82	0.81
24/09/2013	S39RXX	S	X	X	178	0.82	0.81	0.81	0.80
24/09/2013	S40LAX	S	A	X	178	0.82	0.82	0.80	0.80
24/09/2013	S40RAN	S	A	N	178	0.82	0.81	0.81	0.81
24/09/2013	S41LAN	S	A	N	179	0.81	0.81	0.82	0.80
24/09/2013	S41RAX	S	A	X	179	0.81	0.80	0.83	0.81
24/09/2013	S42LXX	S	X	X	180	0.81	0.81	0.81	0.80
24/09/2013	S42RXN	S	X	N	180	0.81	0.80	0.81	0.81
24/09/2013	S43LRX	S	R	X	179	0.83	0.80	0.80	0.81
24/09/2013	S43RRN	S	R	N	179	0.80	0.79	0.81	0.80
24/09/2013	S44LAN	S	A	N	179	0.80	0.82	0.80	0.83
24/09/2013	S44RAX	S	A	X	179	0.81	0.80	0.80	0.81
24/09/2013	S45LRX	S	R	X	179	0.79	0.83	0.80	0.83
24/09/2013	S45RRN	S	R	N	179	0.82	0.80	0.81	0.81
24/09/2013	S46LXN	S	X	N	178	0.81	0.81	0.83	0.82
24/09/2013	S46RXX	S	X	X	178	0.80	0.80	0.81	0.80
24/09/2013	S47LRN	S	R	N	179	0.81	0.82	0.80	0.80
24/09/2013	S47RRX	S	R	X	179	0.80	0.82	0.83	0.81
24/09/2013	S48LXX	S	X	X	180	0.80	0.80	0.82	0.82
24/09/2013	S48RXN	S	X	N	180	0.81	0.80	0.80	0.80
7/10/2013	S25LRX	S	R	X	179	0.81	0.82	0.83	0.82
7/10/2013	S25RRN	S	R	N	179	0.81	0.82	0.80	0.80
7/10/2013	S26LAX	S	A	X	179	0.81	0.82	0.80	0.80
7/10/2013	S26RAN	S	A	N	179	0.80	0.82	0.82	0.81
7/10/2013	S27LXN	S	X	N	179	0.79	0.80	0.80	0.80
7/10/2013	S27RXX	S	X	X	179	0.81	0.80	0.81	0.82
7/10/2013	S28LRN	S	R	N	180	0.79	0.81	0.79	0.79
7/10/2013	S28RRX	S	R	X	180	0.80	0.80	0.79	0.79
7/10/2013	S29LXN	S	X	N	181	0.82	0.80	0.79	0.79
7/10/2013	S29RXX	S	X	X	181	0.80	0.80	0.81	0.80
7/10/2013	S30LAX	S	A	X	181	0.80	0.83	0.81	0.79
7/10/2013	S30RAN	S	A	N	181	0.81	0.79	0.81	0.83
7/10/2013	S31LAN	S	A	N	179	0.80	0.82	0.81	0.81
7/10/2013	S31RAX	S	A	X	179	0.80	0.82	0.83	0.80
7/10/2013	S32LXN	S	X	N	180	0.82	0.82	0.81	0.81
7/10/2013	S32RXX	S	X	X	180	0.81	0.79	0.81	0.79
7/10/2013	S33LRX	S	R	X	181	0.80	0.79	0.79	0.80
7/10/2013	S33RRN	S	R	N	181	0.80	0.78	0.78	0.79
7/10/2013	S34LXN	S	X	N	179	0.80	0.80	0.80	0.80
7/10/2013	S34RXX	S	X	X	179	0.79	0.81	0.80	0.81
7/10/2013	S35LRX	S	R	X	179	0.83	0.83	0.80	0.83
7/10/2013	S35RRN	S	R	N	179	0.81	0.80	0.79	0.84
7/10/2013	S36LAX	S	A	X	179	0.83	0.81	0.81	0.83
7/10/2013	S36RAN	S	A	N	179	0.80	0.81	0.81	0.81
7/10/2013	S37LRN	S	R	N	179	0.80	0.80	0.80	0.80
7/10/2013	S37RRX	S	R	X	179	0.80	0.81	0.82	0.84
7/10/2013	S38LAX	S	A	X	172	0.83	0.83	0.83	0.81
7/10/2013	S38RAN	S	A	N	172	0.81	0.82	0.83	0.80
7/10/2013	S39LXN	S	X	N	178	0.80	0.81	0.81	0.81
7/10/2013	S39RXX	S	X	X	178	0.82	0.81	0.81	0.80
7/10/2013	S40LAX	S	A	X	178	0.84	0.82	0.80	0.80
7/10/2013	S40RAN	S	A	N	178	0.82	0.82	0.81	0.81
7/10/2013	S41LAN	S	A	N	179	0.82	0.81	0.82	0.80
7/10/2013	S41RAX	S	A	X	179	0.81	0.80	0.82	0.81
7/10/2013	S42LXX	S	X	X	180	0.81	0.80	0.81	0.80
7/10/2013	S42RXN	S	X	N	180	0.80	0.81	0.81	0.80
7/10/2013	S43LRX	S	R	X	179	0.83	0.79	0.80	0.81
7/10/2013	S43RRN	S	R	N	179	0.80	0.79	0.80	0.80
7/10/2013	S44LAN	S	A	N	179	0.80	0.82	0.80	0.80
7/10/2013	S44RAX	S	A	X	179	0.81	0.80	0.79	0.80
7/10/2013	S45LRX	S	R	X	179	0.79	0.82	0.79	0.82
7/10/2013	S45RRN	S	R	N	179	0.81	0.80	0.81	0.80
7/10/2013	S46LXN	S	X	N	178	0.80	0.81	0.82	0.82
7/10/2013	S46RXX	S	X	X	178	0.80	0.80	0.81	0.79
7/10/2013	S47LRN	S	R	N	179	0.80	0.82	0.80	0.80
7/10/2013	S47RRX	S	R	X	179	0.80	0.82	0.81	0.84
7/10/2013	S48LXX	S	X	X	180	0.80	0.80	0.81	0.82
7/10/2013	S48RXN	S	X	N	180	0.81	0.81	0.79	0.80
22/10/2013	S25LRX	S	R	X	179	0.83	0.83	0.84	0.83
22/10/2013	S25RRN	S	R	N	179	0.82	0.83	0.82	0.82
22/10/2013	S26LAX	S	A	X	179	0.82	0.82	0.81	0.81
22/10/2013	S26RAN	S	A	N	179	0.81	0.83	0.83	0.83
22/10/2013	S27LXN	S	X	N	179	0.82	0.81	0.81	0.82
22/10/2013	S27RXX	S	X	X	179	0.83	0.81	0.83	0.83
22/10/2013	S28LRN	S	R	N	180	0.80	0.82	0.80	0.81
22/10/2013	S28RRX	S	R	X	180	0.83	0.81	0.81	0.81
22/10/2013	S29LXN	S	X	N	181	0.82	0.83	0.80	0.81
22/10/2013	S29RXX	S	X	X	181	0.82	0.82	0.83	0.81
22/10/2013	S30LAX	S	A	X	181	0.81	0.85	0.83	0.83
22/10/2013	S30RAN	S	A	N	181	0.84	0.82	0.82	0.87
22/10/2013	S31LAN	S	A	N	179	0.82	0.83	0.82	0.85
22/10/2013	S31RAX	S	A	X	179	0.83	0.84	0.84	0.82
22/10/2013	S32LXN	S	X	N	180	0.83	0.85	0.82	0.84
22/10/2013	S32RXX	S	X	X	180	0.85	0.81	0.82	0.81
22/10/2013	S33LRX	S	R	X	181	0.83	0.82	0.82	0.83
22/10/2013	S33RRN	S	R	N	181	0.83	0.81	0.82	0.82
22/10/2013	S34LXN	S	X	N	179	0.81	0.87	0.83	0.84
22/10/2013	S34RXX	S	X	X	179	0.83	0.84	0.81	0.84
22/10/2013	S35LRX	S	R	X	179	0.86	0.87	0.83	0.86
22/10/2013	S35RRN	S	R	N	179	0.82	0.82	0.81	0.85
22/10/2013	S36LAX	S	A	X	179	0.86	0.84	0.83	0.84
22/10/2013	S36RAN	S	A	N	179	0.81	0.84	0.83	0.84
22/10/2013	S37LRN	S	R	N	179	0.83	0.86	0.82	0.83
22/10/2013	S37RRX	S	R	X	179	0.82	0.83	0.84	0.86
22/10/2013	S38LAX	S	A	X	172	0.85	0.83	0.84	0.84
22/10/2013	S38RAN	S	A	N	172	0.82	0.85	0.86	0.84
22/10/2013	S39LXN	S	X	N	178	0.83	0.84	0.82	0.87
22/10/2013	S39RXX	S	X	X	178	0.83	0.82	0.84	0.81
22/10/2013	S40LAX	S	A	X	178	0.86	0.84	0.81	0.81
22/10/2013	S40RAN	S	A	N	178	0.84	0.85	0.82	0.82
22/10/2013	S41LAN	S	A	N	179	0.85	0.80	0.82	0.83
22/10/2013	S41RAX	S	A	X	179	0.84	0.83	0.85	0.85
22/10/2013	S42LXX	S	X	X	180	0.83	0.83	0.83	0.82
22/10/2013	S42RXN	S	X	N	180	0.82	0.82	0.83	0.83
22/10/2013	S43LRX	S	R	X	179	0.85	0.82	0.81	0.81
22/10/2013	S43RRN	S	R	N	179	0.82	0.82	0.84	0.82
22/10/2013	S44LAN	S	A	N	179	0.81	0.84	0.80	0.82
22/10/2013	S44RAX	S	A	X	179	0.84	0.82	0.81	0.82
22/10/2013	S45LRX	S	R	X	179	0.82	0.86	0.81	0.85
22/10/2013	S45RRN	S	R	N	179	0.84	0.81	0.82	0.84
22/10/2013	S46LXN	S	X	N	178	0.84	0.84	0.86	0.84
22/10/2013	S46RXX	S	X	X	178	0.82	0.81	0.82	0.82
22/10/2013	S47LRN	S	R	N	179	0.82	0.83	0.82	0.81
22/10/2013	S47RRX	S	R	X	179	0.83	0.82	0.84	0.82
22/10/2013	S48LXX	S	X	X	180	0.82	0.81	0.83	0.84
22/10/2013	S48RXN	S	X	N	180	0.81	0.83	0.81	0.83
7/11/2013	S25LRX	S	R	X	179	0.86	0.85	0.87	0.86
7/11/2013	S25RRN	S	R	N	179	0.81	0.86	0.84	0.84
7/11/2013	S26LAX	S	A	X	179	0.83	0.83	0.83	0.83
7/11/2013	S26RAN	S	A	N	179	0.81	0.83	0.83	0.85
7/11/2013	S27LXN	S	X	N	179	0.83	0.82	0.82	0.84
7/11/2013	S27RXX	S	X	X	179	0.84	0.83	0.85	0.85
7/11/2013	S28LRN	S	R	N	180	0.82	0.86	0.83	0.85
7/11/2013	S28RRX	S	R	X	180	0.85	0.84	0.83	0.83
7/11/2013	S29LXN	S	X	N	181	0.85	0.84	0.82	0.84
7/11/2013	S29RXX	S	X	X	181	0.84	0.84	0.86	0.84
7/11/2013	S30LAX	S	A	X	181	0.84	0.87	0.85	0.85
7/11/2013	S30RAN	S	A	N	181	0.86	0.84	0.84	0.89
7/11/2013	S31LAN	S	A	N	179	0.84	0.86	0.84	0.84
7/11/2013	S31RAX	S	A	X	179	0.81	0.83	0.84	0.84
7/11/2013	S32LXN	S	X	N	180	0.85	0.89	0.84	0.85
7/11/2013	S32RXX	S	X	X	180	0.82	0.82	0.83	0.83
7/11/2013	S33LRX	S	R	X	181	0.84	0.85	0.84	0.84
7/11/2013	S33RRN	S	R	N	181	0.86	0.82	0.83	0.82
7/11/2013	S34LXN	S	X	N	179	0.83	0.86	0.85	0.83
7/11/2013	S34RXX	S	X	X	179	0.85	0.86	0.83	0.85
7/11/2013	S35LRX	S	R	X	179	0.89	0.86	0.85	0.87
7/11/2013	S35RRN	S	R	N	179	0.84	0.84	0.84	0.87
7/11/2013	S36LAX	S	A	X	179	0.86	0.82	0.84	0.87
7/11/2013	S36RAN	S	A	N	179	0.85	0.86	0.85	0.87
7/11/2013	S37LRN	S	R	N	179	0.84	0.84	0.84	0.83
7/11/2013	S37RRX	S	R	X	179	0.84	0.85	0.85	0.84
7/11/2013	S38LAX	S	A	X	172	0.87	0.84	0.83	0.83
7/11/2013	S38RAN	S	A	N	172	0.82	0.85	0.84	0.83
7/11/2013	S39LXN	S	X	N	178	0.84	0.85	0.86	0.88
7/11/2013	S39RXX	S	X	X	178	0.83	0.84	0.83	0.83
7/11/2013	S40LAX	S	A	X	178	0.86	0.86	0.84	0.83
7/11/2013	S40RAN	S	A	N	178	0.86	0.86	0.84	0.84
7/11/2013	S41LAN	S	A	N	179	0.85	0.84	0.82	0.81
7/11/2013	S41RAX	S	A	X	179	0.85	0.84	0.86	0.84
7/11/2013	S42LXX	S	X	X	180	0.85	0.84	0.85	0.85
7/11/2013	S42RXN	S	X	N	180	0.84	0.84	0.85	0.86
7/11/2013	S43LRX	S	R	X	179	0.87	0.85	0.82	0.87
7/11/2013	S43RRN	S	R	N	179	0.84	0.84	0.88	0.86
7/11/2013	S44LAN	S	A	N	179	0.86	0.84	0.83	0.84
7/11/2013	S44RAX	S	A	X	179	0.88	0.85	0.84	0.87
7/11/2013	S45LRX	S	R	X	179	0.83	0.85	0.84	0.86
7/11/2013	S45RRN	S	R	N	179	0.85	0.83	0.82	0.83
7/11/2013	S46LXN	S	X	N	178	0.86	0.83	0.81	0.86
7/11/2013	S46RXX	S	X	X	178	0.82	0.83	0.83	0.82
7/11/2013	S47LRN	S	R	N	179	0.85	0.83	0.84	0.82
7/11/2013	S47RRX	S	R	X	179	0.85	0.84	0.87	0.83
7/11/2013	S48LXX	S	X	X	180	0.84	0.83	0.86	0.87
7/11/2013	S48RXN	S	X	N	180	0.83	0.83	0.83	0.85
26/11/2013	S25LRX	S	R	X	179	0.87	0.87	0.88	0.89
26/11/2013	S25RRN	S	R	N	179	0.87	0.91	0.89	0.87
26/11/2013	S26LAX	S	A	X	179	0.86	0.93	0.88	0.87
26/11/2013	S26RAN	S	A	N	179	0.83	0.88	0.89	0.89
26/11/2013	S27LXN	S	X	N	179	0.87	0.88	0.85	0.89
26/11/2013	S27RXX	S	X	X	179	0.86	0.87	0.83	0.91
26/11/2013	S28LRN	S	R	N	180	0.87	0.89	0.93	0.84
26/11/2013	S28RRX	S	R	X	180	0.89	0.89	0.86	0.90
26/11/2013	S29LXN	S	X	N	181	0.84	0.89	0.85	0.87
26/11/2013	S29RXX	S	X	X	181	0.89	0.88	0.92	0.84
26/11/2013	S30LAX	S	A	X	181	0.87	0.94	0.86	0.90
26/11/2013	S30RAN	S	A	N	181	0.88	0.88	0.84	0.95
26/11/2013	S31LAN	S	A	N	179	0.90	0.89	0.88	0.92
26/11/2013	S31RAX	S	A	X	179	0.89	0.89	0.89	0.88
26/11/2013	S32LXN	S	X	N	180	0.87	0.81	0.88	0.93
26/11/2013	S32RXX	S	X	X	180	0.92	0.88	0.87	0.87
26/11/2013	S33LRX	S	R	X	181	0.90	0.89	0.90	0.92
26/11/2013	S33RRN	S	R	N	181	0.90	0.87	0.89	0.90
26/11/2013	S34LXN	S	X	N	179	0.85	0.94	0.91	0.90
26/11/2013	S34RXX	S	X	X	179	0.90	0.92	0.88	0.89
26/11/2013	S35LRX	S	R	X	179	0.97	0.95	0.89	0.97
26/11/2013	S35RRN	S	R	N	179	0.90	0.89	0.85	0.90
26/11/2013	S36LAX	S	A	X	179	0.95	0.91	0.90	0.87
26/11/2013	S36RAN	S	A	N	179	0.88	0.91	0.88	0.91
26/11/2013	S37LRN	S	R	N	179	0.90	0.95	0.90	0.88
26/11/2013	S37RRX	S	R	X	179	0.81	0.88	0.89	0.93
26/11/2013	S38LAX	S	A	X	172	0.91	0.87	0.83	0.91
26/11/2013	S38RAN	S	A	N	172	0.83	0.94	0.92	0.95
26/11/2013	S39LXN	S	X	N	178	0.90	0.92	0.94	0.95
26/11/2013	S39RXX	S	X	X	178	0.86	0.89	0.90	0.88
26/11/2013	S40LAX	S	A	X	178	0.93	0.92	0.85	0.87
26/11/2013	S40RAN	S	A	N	178	0.92	0.92	0.86	0.86
26/11/2013	S41LAN	S	A	N	179	0.90	0.93	0.90	0.91
26/11/2013	S41RAX	S	A	X	179	0.91	0.91	0.88	0.92
26/11/2013	S42LXX	S	X	X	180	0.88	0.85	0.81	0.92
26/11/2013	S42RXN	S	X	N	180	0.85	0.92	0.87	0.93
26/11/2013	S43LRX	S	R	X	179	1.03	0.94	0.81	0.93
26/11/2013	S43RRN	S	R	N	179	0.85	0.91	0.94	0.90
26/11/2013	S44LAN	S	A	N	179	0.89	0.93	0.87	0.95
26/11/2013	S44RAX	S	A	X	179	0.93	0.91	0.87	0.91
26/11/2013	S45LRX	S	R	X	179	0.91	1.00	0.90	0.92
26/11/2013	S45RRN	S	R	N	179	0.89	0.88	0.94	0.93
26/11/2013	S46LXN	S	X	N	178	0.93	0.96	0.94	0.88
26/11/2013	S46RXX	S	X	X	178	0.87	0.86	0.87	0.89
26/11/2013	S47LRN	S	R	N	179	0.86	0.86	0.88	0.88
26/11/2013	S47RRX	S	R	X	179	0.89	0.86	0.87	0.92
26/11/2013	S48LXX	S	X	X	180	0.90	0.89	0.92	0.91
26/11/2013	S48RXN	S	X	N	180	0.90	0.92	0.86	0.91
10/12/2013	S25LRX	S	R	X	179	0.93	0.90	0.89	0.90
10/12/2013	S25RRN	S	R	N	179	0.91	0.91	0.94	0.91
10/12/2013	S26LAX	S	A	X	179	0.85	0.95	0.90	0.90
10/12/2013	S26RAN	S	A	N	179	0.84	0.93	0.91	0.93
10/12/2013	S27LXN	S	X	N	179	0.90	0.90	0.85	0.89
10/12/2013	S27RXX	S	X	X	179	0.86	0.88	0.94	0.91
10/12/2013	S28LRN	S	R	N	180	0.89	0.97	0.89	0.91
10/12/2013	S28RRX	S	R	X	180	0.91	0.91	0.88	0.92
10/12/2013	S29LXN	S	X	N	181	0.85	0.90	0.89	0.90
10/12/2013	S29RXX	S	X	X	181	0.92	0.89	0.94	0.85
10/12/2013	S30LAX	S	A	X	181	0.89	0.92	0.87	0.93
10/12/2013	S30RAN	S	A	N	181	0.90	0.92	0.89	1.00
10/12/2013	S31LAN	S	A	N	179	0.92	0.90	0.92	0.92
10/12/2013	S31RAX	S	A	X	179	0.92	0.93	0.90	0.90
10/12/2013	S32LXN	S	X	N	180	0.89	0.91	0.93	0.93
10/12/2013	S32RXX	S	X	X	180	0.90	0.90	0.89	0.91
10/12/2013	S33LRX	S	R	X	181	0.89	0.92	0.93	0.95
10/12/2013	S33RRN	S	R	N	181	0.93	0.90	0.91	0.91
10/12/2013	S34LXN	S	X	N	179	0.87	0.97	0.94	0.92
10/12/2013	S34RXX	S	X	X	179	0.94	0.89	0.90	0.91
10/12/2013	S35LRX	S	R	X	179	0.99	1.00	0.90	1.01
10/12/2013	S35RRN	S	R	N	179	0.92	0.91	0.90	0.92
10/12/2013	S36LAX	S	A	X	179	0.97	0.95	0.93	0.90
10/12/2013	S36RAN	S	A	N	179	0.91	0.94	0.89	0.91
10/12/2013	S37LRN	S	R	N	179	0.91	0.94	0.92	0.91
10/12/2013	S37RRX	S	R	X	179	0.91	0.90	0.92	0.98
10/12/2013	S38LAX	S	A	X	172	0.94	0.86	0.96	0.95
10/12/2013	S38RAN	S	A	N	172	0.82	0.97	0.91	0.98
10/12/2013	S39LXN	S	X	N	178	0.91	0.93	0.95	0.97
10/12/2013	S39RXX	S	X	X	178	0.90	0.93	0.94	0.89
10/12/2013	S40LAX	S	A	X	178	0.94	0.97	0.90	0.90
10/12/2013	S40RAN	S	A	N	178	0.96	0.95	0.89	0.87
10/12/2013	S41LAN	S	A	N	179	0.94	0.91	0.93	0.92
10/12/2013	S41RAX	S	A	X	179	0.94	0.91	0.89	0.95
10/12/2013	S42LXX	S	X	X	180	0.93	0.89	0.91	0.93
10/12/2013	S42RXN	S	X	N	180	0.87	0.86	0.87	0.93
10/12/2013	S43LRX	S	R	X	179	0.93	0.92	0.89	0.96
10/12/2013	S43RRN	S	R	N	179	0.91	0.93	0.96	0.92
10/12/2013	S44LAN	S	A	N	179	0.93	0.94	0.88	0.93
10/12/2013	S44RAX	S	A	X	179	0.95	0.93	0.88	0.89
10/12/2013	S45LRX	S	R	X	179	0.91	1.01	0.92	0.90
10/12/2013	S45RRN	S	R	N	179	0.91	0.94	0.99	0.96
10/12/2013	S46LXN	S	X	N	178	0.91	0.96	0.97	0.93
10/12/2013	S46RXX	S	X	X	178	0.89	0.83	0.87	0.88
10/12/2013	S47LRN	S	R	N	179	0.89	0.89	0.91	0.91
10/12/2013	S47RRX	S	R	X	179	0.92	0.89	0.89	0.93
10/12/2013	S48LXX	S	X	X	180	0.92	0.90	0.96	0.93
10/12/2013	S48RXN	S	X	N	180	0.93	0.96	0.85	0.94
22/12/2013	S25LRX	S	R	X	179	0.90	0.89	0.88	0.92
22/12/2013	S25RRN	S	R	N	179	0.92	0.94	0.95	0.93
22/12/2013	S26LAX	S	A	X	179	0.86	0.94	0.91	0.90
22/12/2013	S26RAN	S	A	N	179	0.83	0.93	0.90	0.92
22/12/2013	S27LXN	S	X	N	179	0.91	0.90	0.85	0.90
22/12/2013	S27RXX	S	X	X	179	0.87	0.87	0.94	0.80
22/12/2013	S28LRN	S	R	N	180	0.91	1.03	0.93	0.94
22/12/2013	S28RRX	S	R	X	180	0.98	0.91	0.89	0.93
22/12/2013	S29LXN	S	X	N	181	0.86	0.88	0.87	0.91
22/12/2013	S29RXX	S	X	X	181	0.91	0.89	0.94	0.86
22/12/2013	S30LAX	S	A	X	181	0.89	0.99	0.87	0.94
22/12/2013	S30RAN	S	A	N	181	0.94	0.91	0.91	0.99
22/12/2013	S31LAN	S	A	N	179	0.93	0.90	0.93	0.97
22/12/2013	S31RAX	S	A	X	179	0.93	0.96	0.90	0.91
22/12/2013	S32LXN	S	X	N	180	0.91	0.93	1.00	0.95
22/12/2013	S32RXX	S	X	X	180	0.98	0.91	0.91	0.90
22/12/2013	S33LRX	S	R	X	181	0.91	0.95	0.94	0.98
22/12/2013	S33RRN	S	R	N	181	0.92	0.90	0.78	0.94
22/12/2013	S34LXN	S	X	N	179	0.92	0.98	0.95	0.92
22/12/2013	S34RXX	S	X	X	179	0.92	0.95	0.92	0.94
22/12/2013	S35LRX	S	R	X	179	1.00	1.01	0.93	1.00
22/12/2013	S35RRN	S	R	N	179	0.93	0.92	0.93	0.92
22/12/2013	S36LAX	S	A	X	179	0.98	0.94	0.94	0.98
22/12/2013	S36RAN	S	A	N	179	0.94	0.95	0.90	0.94
22/12/2013	S37LRN	S	R	N	179	0.95	0.90	0.96	0.94
22/12/2013	S37RRX	S	R	X	179	0.93	0.96	0.95	0.95
22/12/2013	S38LAX	S	A	X	172	0.90	0.91	0.98	0.94
22/12/2013	S38RAN	S	A	N	172	0.85	0.97	0.94	0.88
22/12/2013	S39LXN	S	X	N	178	0.93	0.91	0.96	0.99
22/12/2013	S39RXX	S	X	X	178	0.92	0.95	0.90	0.83
22/12/2013	S40LAX	S	A	X	178	0.97	0.97	0.85	0.90
22/12/2013	S40RAN	S	A	N	178	0.95	0.94	0.94	0.88
22/12/2013	S41LAN	S	A	N	179	0.95	0.93	0.95	0.92
22/12/2013	S41RAX	S	A	X	179	0.94	0.91	0.90	0.93
